id,product_id,source_name,product_url,title,offer_price,mrp,brand,model,style,color,sport_type,material,height,weight,description,image,product_attributes,tags,created_on,updated_on,num_mrp,suggested_brand_id,suggested_brand_name,is_duplicate,formatted_name
3499,4.72E+12,prokicksports,https://prokicksports.com/products/li-ning-g-force-superlite-3900-strung-badminton-racquet-white-blue,Li-Ning G-Force Superlite 3900 Strung Badminton Racquet,1990,4590,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,79 Grams,"Description

Li-Ning Gforce Superlite series is made with strong material know as ultra carbon fiber. This material gives excellent rigidity to sustain impact load at very low weight.
Li-Ning's Unique Super Lightweight technology could reduce air resistance and enhance swing speed drastically. “Fast as wind, light as feather”, your swing will be more sensitive and flexible.



High Tensile Slim Shaft design provides extreme strength and better control. Li-Ning made the design of 7.0 mm diameter slim shaft with unique elastic material and craft work, which effectively balance the rebound and anti-torsion performance, accurately transmitting power and reflecting the player’s intention.
The racket can take 30-32 LBS tension which enables the player to get the maximum utilization of the racket frame strength and propulsion.

The Aerotec Beam System is an extra aero-dynamic frame structure that is specially engineered to minimize air resistance while maintaining the strength of the frame. Based on Aerotec Beam System, support of advanced calculation and gathered practicing data, the structure and shape of rackets frame section have extreme low drag coefficient and high intensity, to enable the players' performance in various shots.
Gforce 3900 Superlite badminton racket is made of ultra strong carbon fiber material which has higher strength and rigidity properties. It avoids frame deformation and twisting, provides you a more stable and accurate attack point.

Specifications



Item Code
AYPQ092-5,AYPQ114-5


Weight
79 Grams


Player Level
Intermediate


Balance
Head Heavy


Flex
Flexible


Grip Size
S2


Head Shape
Dynamic Optimum Frame


Strung
Yes


Cover
Full Cover



Material


Carbon Fibre



String Tension
28-32 lbs


Country of Origin
China




",//cdn.shopify.com/s/files/1/0099/8224/6993/products/g_force_superlite_3900_white_blue_06_768efdac31.jpg?v=1675337544,null,"{""79 Grams"",""Badminton Racquets"",Balanced,""Customize Badminton String"",""G-Force Superlite"",""Head Heavy"",Intermediate,S2,Strung,""Upto 32 Lbs""}",06-01-2023,23-03-2023,1990,NULL,li-ning,FALSE,lining_gforce_superlite_3900_strung_badminton_racquet
584,6.99E+12,prokicksports,https://prokicksports.com/products/li-ning-g-force-superlite-max-9-strung-badminton-racquet-navy-blue,"Li-Ning G-Force Superlite Max 9 Strung Badminton Racquet, Navy/Blue",2095,4990,Li-Ning,NULL,NULL,NULL,,NULL,NULL,NULL,"Li-Ning G-Force Superlite Max 9 Strung Badminton Racquet, Navy/Blue
The Li-Ning G-Force Superlite Max 9 is an absolute giant slayer. Engineered with Dynamic Optimum Frame design and Aerotec Beam System, this racket enables you to play unreturnable smashes without compromising on durability or stability.
The Superlight technology incorporated in the racket makes it very light so you can nimble on the court without sacrificing power or anything. If you are looking for a lightweight racket that compliments your play and takes it to the next level then look no further for your search ends here with the G-Force Superlight Max 9.
 
Material: Full Ultralite Carbon Graphite; Weight: 80 gm
The Li-Ning G-Force Superlight Max 9 racket is powered by Superlight technology that makes it very light without compromising on smash power.
The racket has been carefully crafted with a High Tensile Slim Shaft for effective rebound balance and anti-torsion making way for precise power transmission.
In-box Contents: 1 x Badminton Racquet, 1 x full cover
 ",//cdn.shopify.com/s/files/1/0099/8224/6993/products/gfhg5.jpg?v=1662810099,null,"{""80 Grams"",""Badminton Racquets"",""Customize Badminton String"",""G-Force Superlite"",""Head Heavy"",Intermediate,Offensive,S1,Strung,""Upto 30 Lbs""}",06-01-2023,23-03-2023,2095,NULL,li-ning,FALSE,lining_gforce_superlite_max_9_strung_badminton_racquet_navyblue
594,6.99E+12,prokicksports,https://prokicksports.com/products/li-ning-axforce-20-4u-g5-unstrung-badminton-racquet-blue-white,"Li-Ning AXFORCE 20 (4U-G5) Unstrung Badminton Racquet, Blue/White",4755,7790,Li-Ning,NULL,NULL,NULL,,Dynamic Optimum Frame,NULL,NULL,"Li-Ning AXFORCE 20 (4U-G5) Unstrung Badminton Racquet, Blue/White
The Li-Ning AXFORCE 20 is a prime attackers racket. This ballistic racket has a head-heavy profile and dons a 6.8mm soft flexible shaft. The racket is further enhanced for peak performance with the Li-Ning technical features of Box Wing Frame, Sonic Boom System and High Carbon Material technology. Its a perfect fit for players who are a big fan of smashing and often fire attacks from the rear court.
Sonic Boom Impact - Li-Ning’s AXFORCE 20 optimizes the air pressure formation process to have a stronger sound effect with each strike of the racket. This gives an elaborate sense of contact hits, fast delivery speed, crisp sound, and strong sound impact.



Weight (gram)
84 grams


Balance
Head Heavy


Shaft Flexibility 
Flexible


Maximum Racket Tension
26 lbs


Racket Grip Size
G5


Player Level
Professional


Material
Carbon Fibre


Frame Material
Dynamic Optimum Frame


",//cdn.shopify.com/s/files/1/0099/8224/6993/products/AYPS051-a_d3477b87-1e2d-43e1-bf36-8248b7b768a4.jpg?v=1662802340,null,"{""84 Grams"",Axforce,""Badminton Racquets"",""Customize Badminton String"",G5,""Head Heavy"",Intermediate,Offensive,Unstrung,""Upto 27 Lbs""}",06-01-2023,23-03-2023,4755,NULL,li-ning,FALSE,lining_axforce_20_4ug5_unstrung_badminton_racquetwhite
596,6.99E+12,prokicksports,https://prokicksports.com/products/li-ning-akss995-4-badminton-shorts-for-men-navy,"Li-Ning AKSS995-4 Badminton Shorts for Men, Navy",749,999,Li-Ning,NULL,NULL,NULL,,Polyester,NULL,NULL,"Li-Ning AKSS995-4 Badminton Shorts for Men, Navy
The Li-Ning Essentials Mens Shorts help keep you dry and focused during your game or training sessions. The short comes equipped with moisture management technology to help easy flow of air. The lightweight, durable fabric repels water, while the elastic waistband helps hold the shorts in place as you bend and stretch. This short is easy to wash and dries quickly.



Made of Origin

India


Colour
Navy


Material
Polyester


",//cdn.shopify.com/s/files/1/0099/8224/6993/products/li-ning-turbo-dri-men-s-shorts-navy_1.jpg?v=1662792402,null,{},06-01-2023,23-03-2023,749,NULL,li-ning,FALSE,lining_akss9954_badminton_shorts_for_men_navy
597,6.99E+12,prokicksports,https://prokicksports.com/products/li-ning-akss995-2-badminton-shorts-for-men-black-lime,"Li-Ning AKSS995-2 Badminton Shorts for Men, Black/Lime",749,999,Li-Ning,NULL,NULL,NULL,,Polyester,NULL,NULL,"Li-Ning AKSS995-2 Badminton Shorts for Men, Black/Lime
The Li-Ning Essentials Mens Shorts help keep you dry and focused during your game or training sessions. The short comes equipped with moisture management technology to help easy flow of air. The lightweight, durable fabric repels water, while the elastic waistband helps hold the shorts in place as you bend and stretch. This short is easy to wash and dries quickly.



Made of Origin

India


Colour
Black/Lime


Material
Polyester


",//cdn.shopify.com/s/files/1/0099/8224/6993/products/li-ning-turbo-dri-men-s-shorts-black-lime.jpg?v=1662791766,null,{},06-01-2023,23-03-2023,749,NULL,li-ning,FALSE,lining_akss9952_badminton_shorts_for_menlime
599,6.99E+12,prokicksports,https://prokicksports.com/products/li-ning-akss995-1-badminton-shorts-for-men-black-silver,"Li-Ning AKSS995-1 Badminton Shorts for Men, Black/Silver",749,999,Li-Ning,NULL,NULL,NULL,,Polyester,NULL,NULL,"Li-Ning AKSS995-1 Badminton Shorts for Men, Black/Silver
The Li-Ning Essentials Mens Shorts help keep you dry and focused during your game or training sessions. The short comes equipped with moisture management technology to help easy flow of air. The lightweight, durable fabric repels water, while the elastic waistband helps hold the shorts in place as you bend and stretch. This short is easy to wash and dries quickly.



Made of Origin

India


Colour
Black/Silver


Material
Polyester






",//cdn.shopify.com/s/files/1/0099/8224/6993/products/li-ning-turbo-dri-men-s-shorts-black-silver.jpg?v=1662791111,null,{},06-01-2023,23-03-2023,749,NULL,li-ning,FALSE,lining_akss9951_badminton_shorts_for_mensilver
3366,4.75E+12,prokicksports,https://prokicksports.com/products/li-ning-air-force-79-g2-carbon-fibre-badminton-racket-with-free-full-cover,Li-Ning Air Force G2 Carbon Fibre Badminton Racket - 79 Grams,2849,5590,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,79 Grams,"Li-Ning Air Force G2 Carbon Fibre Badminton Racket - 79 Grams
The Air Force G2 offers high-durability, faster swings, super-strength, higher hitting point, extended sweet spot, and impeccable-precision by incorporating the trademark TB-Nano, Aerotec Beam System, and Dynamic Optimum Frame technologies. Designed and built for optimum success, the sturdy Air Force G2 uses military-grade carbon fiber to ensure strength and power. If you are looking for a powerful smasher then look no further, for its heavy head profile makes it a tailor-made choice for you. With the Air Force G2, you will never run out of power and ammunition on the court.
ENGINEERED WITH TB NANO
Air Force G2 Series rackets come equipped with TB Nano technology that binds carbon fiber and resin tightly. This makes way for powerful smashes and strikes without you having to worry about its stability or durability. TB Nano also enables the racket to withstand high tensions of up to 30 pounds.

AEROTEC BEAM SYSTEM


The incorporation of the Aero Tec Beam System allows this racket to have extremely low drag coefficient and offers high intensity and faster swings all the way.

WING STABILIZER


Warrants a stable second stroke by controlling the frame restoration caused by vibration waves. This makes the racket a perfect epitome of precision and perfection.
Specifications



Item Code
AYPQ064-5,AYPQ066-5


Weight
79 Grams


Player Type
Balanced


Player Level
Intermediate


Flex
Ultra Flexible


Grip Size
S1


Head Shape
Dynamic Optimum Frame


Strung
Yes


Cover
Full Cover



Material


Carbon Fibre



String Tension
≤ 30 lbs


Country of Origin
China





",//cdn.shopify.com/s/files/1/0099/8224/6993/products/81PBcDroQ0L._SL1500.jpg?v=1622454727,null,"{""79 Grams"",Air-Force,""Badminton Racquets"",""Customize Badminton String"",""Head Heavy"",Intermediate,Offensive,S1,Strung,""Upto 30 Lbs""}",06-01-2023,23-03-2023,2849,NULL,li-ning,FALSE,lining_air_force_g2_carbon_fibre_badminton_racket_79_grams
3213,6.57E+12,prokicksports,https://prokicksports.com/products/li-ning-bolt-gold-shuttle,Li-ning Bolt Gold Shuttle (6 in 1) Nylon Shuttlecocks,645,1399,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-ning Bolt Gold Shuttle
The ultimate momentum propeller! The Li-Ning Bolt Gold has been built using the highest quality natural cork as the base with a superior PVC cover on it, and a top-grade aerodynamic nylon skirt. This gem of a shuttlecock is crafted to replicate the flight, sound, and play of their feathered counterparts using a feather shuttle as a baseline and engineered to provide you with maximum durability and unmatched performance.

FLIGHT OF A FEATHER. STRENGTH OF A NYLON.


The Li-Ning Bolt Gold is engineered with a top grade aerodynamic nylon skirt. This gem of a shuttlecock is crafted to replicate the flight, sound, and play of their feathered counterparts using a feather shuttle as a baseline and engineered to provide you with maximum durability and unmatched performance.

NATURAL CORK BASE


A full natural cork of the highest quality is used as the inner base with a PVC cover on it that provides unmatched performance.

CRISP HITTING SOUND


Highest grade natural cork has been used as the base to give sharp and crisp hitting sound.

OPTIMUM PERFORMANCE


The shuttlecock is crafted with a high polymer aerodynamic nylon skirt that provides unbeatable flight quality, high smash efficiency, and durability.



",//cdn.shopify.com/s/files/1/0099/8224/6993/products/bolt-gold_jpg.jpg?v=1622455939,null,"{""Nylon Shuttle"",""Nylon shuttlecock"",Shuttle}",06-01-2023,23-03-2023,645,NULL,li-ning,FALSE,lining_bolt_gold_shuttle_6_in_1_nylon_shuttlecocks
634,6.99E+12,prokicksports,https://prokicksports.com/products/li-ning-halberd-iii-lite-professional-badminton-shoes-black-fluorescent-pink,Li-Ning Halberd III Lite Professional Badminton Shoes,5995,7990,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Description
The Li-Ning Halberd Lite 3 delivers exactly what's needed to help players excel on offense and defense. Designed to look as comfortable as it feels, this non-marking badminton shoe has plush, energy-returning foam to help keep you fresh through your sets. The shoe has been devised with Tuff Tip, Probar Loc, Cloud Technology to further bolster its performance.

 Material: Upper - Synthetic Leather + Textile || Outsole - Rubber + EVA + TPU 
 The Halberd III are tailor-made for 2022 summer badminton court, and feature classic Halberd style, Li Ning cloud tech on midsole, TPU support on arch and breathable textile vamp with synthetic detail on back for comfort. 
 Cloud Tech: The Halberd 3 Lite slows down impact like no other. The midsole is made using a special high polymer material that provides full feet cushioning and high rebound. All in all, you get to enjoy continued resilience in a cycle. 
 Superb Performance: The Li-Ning Halberd 3 Lite is engineered with Probar Loc technology that provides superior midfoot protection, stability and support with each step, helping reduce fatigue and maintain a high level of athletic performance. 
 Rough and Touch: The Halberd 3 Lite will help you stay ahead of your opponent and continue your fight without any worry. Tuff Tip Technology is devised in the toe area, making way for unmatched abrasion. So, you can stop worrying about the early wear and tear of the shoe. 
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/HL3BLK1.jpg?v=1662554259,null,"{""badminton shoes""}",06-01-2023,23-03-2023,5995,NULL,li-ning,FALSE,lining_halberd_iii_lite_professional_badminton_shoes
632,6.99E+12,prokicksports,https://prokicksports.com/products/li-ning-blast-pro-professional-badminton-competition-shoes-silver,"Li-Ning Blast Pro Professional Badminton Competition Shoes, Silver",13595,16990,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning Blast Pro Professional Badminton Competition Shoes, Silver
Li-Ning released Li-Ning JF-01 which is classic with big Li-Ning Logo, saga inspired design as well as big area of carbon plate for stability. They feature sock like design, creative shoes vamp for lightweight, breathable and support, Li-Ning Cloud midsole with Boom tech on back-foot as well as Li-Ning Bounse+ tech with 3D Carbon Plate for best performance on badminton court.

 Material: Upper - Textile + TPU || Outsole - Rubber + EVA + Carbon Fiber 
 Bounse+ Midsole - Bounse+ is a high rebound compression-resistant material. The vertical resilience of Bounse is 27% higher than that of traditional midsole materials. It Can help athletes reduce energy loss during exercise more effectively. 
 Boom Technology - This release is all about refining your mode of transition, the glue that forms the link between all the other things in the game. In this drop you'll find versatile and cross-functional gear built to handle the full circuit of training drills, transitioning effortlessly between one to the next, so you don't miss a single shot. 
 Carbon Fiber Plate - Light weight carbon fiber material has good toughness, shock resistance and impact resistance. It Provides good support and force transmission during exercise and reduces energy loss to improve athletic performance. 
 Contents : 1 Pair of Badminton Shoe 
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/jf011.jpg?v=1662554543,null,"{""badminton shoes""}",06-01-2023,23-03-2023,13595,NULL,li-ning,FALSE,lining_blast_pro_professional_badminton_competition_shoes_silver
637,6.98E+12,prokicksports,https://prokicksports.com/products/li-ning-ayts020-lei-ting-lite-badminton-training-shoes-black-standard-white,Li-Ning AYTS020 Lei Ting Lite Badminton Training Shoes,4269,5690,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning AYTS020 Lei Ting Lite Badminton Training Shoes
Upper: Textile + Synthetic LeatherSole: Rubber + EVA + TPU
The Li-Ning LT-01 Lite offers high-level comfort and performance. Soft synthetic leather accents on the upper mixed with super-breathable, perfectly shined neoprene-like fabric for easy styling.
The Li-Ning Lie Ting Lite are 2022 summer new release. For performance, the LT-01 Lite are built with synthetic and textile shoes vamp for breath and support, triangle shape design for support and diamond shape bead on outsole for non-slip.",//cdn.shopify.com/s/files/1/0099/8224/6993/products/whtblk4_84140b83-41dd-47f7-8582-c490584caade.jpg?v=1661840514,null,"{""badminton shoes""}",06-01-2023,23-03-2023,4269,NULL,li-ning,FALSE,lining_ayts020_lei_ting_lite_badminton_training_shoes
636,6.98E+12,prokicksports,https://prokicksports.com/products/li-ning-gyrfalcon-v-professional-badminton-shoes-fluorescent-orange-fluorescent-plum-purple,Li-Ning Gyrfalcon V Professional Badminton Shoes (Fluorescent Orange/Fluorescent Plum Purple),12475,15590,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning Gyrfalcon V Professional Badminton Shoes (Fluorescent Orange/Fluorescent Plum Purple)
Li Ning HY-05 is a classic premium badminton shoeS inspired by Gyrfalcon. RG-Shape makes the shoes suitable for slim narrow feet. They feature full-length Li-Ning Boom tech for lightweight and cushion, PEBAX and 3D carbon fiber for more stability and support, and one layer mesh vamp with linning to reduce weight and comfort.
Material: Upper Textile+TPU, Outsole: Rubber+E-Tpee+TPU",//cdn.shopify.com/s/files/1/0099/8224/6993/products/637969580944430000.jpg?v=1661834811,null,"{""badminton shoes""}",06-01-2023,23-03-2023,12475,NULL,li-ning,FALSE,lining_gyrfalcon_v_professional_badminton_shoes_fluorescentfluorescent_plum_purple
654,6.98E+12,prokicksports,https://prokicksports.com/products/li-ning-aksp841-5sr-badminton-shorts-for-men-navy,Li-Ning AKSP841-5SR Badminton Shorts for Men (Navy),749,999,Li-Ning,NULL,NULL,NULL,,NULL,NULL,NULL,"Li-Ning AKSP841-5SR Badminton Shorts for Men (Navy)
The Li-Ning Shorts help keep you dry and focused during your game or training sessions. The short comes equipped with moisture management technology to help easy flow of air. The lightweight, durable fabric repels water, while the elastic waistband helps hold the shorts in place as you bend and stretch.

Fabric: 100% Polyester


Style: Sports Regular Shorts; Pattern: Solid


Rise: Mid Rise; Length: Knee Length


Closure: Elasticated Waistband


Number of pockets: 2 Side Pockets


Occasion: These Shorts for men &amp; women are perfect for sports like badminton, gym, cycling, yoga, workout, exercise, casual or loungewear
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/01-02_11zon.jpg?v=1661753030,null,{},06-01-2023,23-03-2023,749,NULL,li-ning,FALSE,lining_aksp8415sr_badminton_shorts_for_men_navy
679,6.98E+12,prokicksports,https://prokicksports.com/products/li-ning-tectonic-3-r-series-strung-badminton-racket-blue-gold-pink-5uig6,"Li-Ning Tectonic 3 R-Series Strung Badminton Racket, Blue/Gold/Pink (5UIG6)",4969,7890,Li-Ning,NULL,NULL,NULL,,Dynamic Optimum Frame,NULL,80 grams,"Li-Ning Tectonic 3 R-Series Strung Badminton Racket, Blue/Gold/Pink (5UIG6)
The Li-Ning Tectonic 3R is the Rex speed series badminton racket, the new relentless rager with a flexible frame structure that absorbs potential rebound energy, doubling the acceleration power of the racket in turn. With its Wing stabilizer Technology and TB Nano carbon fibre frame, the racket's overall strength &amp; stability are improved while simultaneously suppressing turbulence and improving striking precision. Get ready for thunderous sessions on the court with the Tectonic 3 R that packs a punch.


TB Nano Strength - The racket is designed with TB Nanometer technology that combines carbon fiber and resin more closely, optimizing its elasticity and stability. This makes the racket stronger and gives 22% more power in your strikes. This in turn makes it more durable, bringing you more power in every strike.


Sonic Boom Impact - Li-Ning’s Tectonic 3 R optimizes the air pressure formation process to have a stronger sound effect with each strike of the racket. This gives an elaborate sense of contact hits, fast delivery speed, crisp sound, and strong sound impact.


Striking Wing Stabilizer - By introducing aviation technology, the frame restoration is precisely controlled, and the shake resulting from vibration waves is restrained. The Li-Ning Wing Stabilize system improves anti-torsion performance and brings a quick, exact and stable second stroke.





Weight (gram)
80 grams


Balance
Head Heavy


Shaft Flexibility 
Flexible


Maximum Racket Tension
30 Lbs


Racket Grip Size
5UIG6


Balance Point
310 mm


Material
Carbon Fibre


Frame Material
Dynamic Optimum Frame


",//cdn.shopify.com/s/files/1/0099/8224/6993/products/BGP1.jpg?v=1661498630,null,"{""80 Grams"",""Badminton Racquets"",""Customize Badminton String"",G6,""Head Heavy"",Intermediate,Offensive,Strung,Tectonic,""Upto 30 Lbs""}",06-01-2023,23-03-2023,4969,NULL,li-ning,FALSE,lining_tectonic_3_rseries_strung_badminton_racketgoldpink_5uig6
683,6.98E+12,prokicksports,https://prokicksports.com/products/li-ning-tectonic-3-r-series-strung-badminton-racket-black-gold-red-4uig6,"Li-Ning Tectonic 3 R-Series Strung Badminton Racket, Black/Gold/Red (4UIG6)",4969,7890,Li-Ning,NULL,NULL,NULL,,Dynamic Optimum Frame,NULL,83 grams,"Li-Ning Tectonic 3 R-Series Strung Badminton Racket, Black/Gold/Red (4UIG6)
The Li-Ning Tectonic 3R is the Rex speed series badminton racket, the new relentless rager with a flexible frame structure that absorbs potential rebound energy, doubling the acceleration power of the racket in turn. With its Wing stabilizer Technology and TB Nano carbon fibre frame, the racket's overall strength &amp; stability are improved while simultaneously suppressing turbulence and improving striking precision. Get ready for thunderous sessions on the court with the Tectonic 3 R that packs a punch.


TB Nano Strength - The racket is designed with TB Nanometer technology that combines carbon fiber and resin more closely, optimizing its elasticity and stability. This makes the racket stronger and gives 22% more power in your strikes. This in turn makes it more durable, bringing you more power in every strike.


Sonic Boom Impact - Li-Ning’s Tectonic 3 R optimizes the air pressure formation process to have a stronger sound effect with each strike of the racket. This gives an elaborate sense of contact hits, fast delivery speed, crisp sound, and strong sound impact.


Striking Wing Stabilizer - By introducing aviation technology, the frame restoration is precisely controlled, and the shake resulting from vibration waves is restrained. The Li-Ning Wing Stabilize system improves anti-torsion performance and brings a quick, exact and stable second stroke.





Weight (gram)
83 grams


Balance
Head Heavy


Shaft Flexibility 
Flexible


Maximum Racket Tension
30 Lbs


Racket Grip Size
4UIG6


Balance Point
310 mm


Material
Carbon Fibre


Frame Material
Dynamic Optimum Frame


",//cdn.shopify.com/s/files/1/0099/8224/6993/products/BGR1.jpg?v=1661497240,null,"{""83 Grams"",""Badminton Racquets"",""Customize Badminton String"",G6,""Head Heavy"",Intermediate,Offensive,Strung,Tectonic,""Upto 30 Lbs""}",06-01-2023,23-03-2023,4969,NULL,li-ning,FALSE,lining_tectonic_3_rseries_strung_badminton_racketgoldred_4uig6
3381,4.75E+12,prokicksports,https://prokicksports.com/products/li-ning-gp22-extra-tacky-and-anti-slip-badminton-grip-assorted-3-in-1,Li-Ning GP22+ Extra Tacky and Anti-Slip Badminton Grip (3 in 1),255,299,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning GP22+ Extra Tacky and Anti-Slip Badminton Grip - (3 in 1)

Li-Ning Overgrip grip is made from Polyurethane
It has a length of 110 cm and a thickness of 0.75 mm
Advanced anti-slip technology
Package contains - 3 Overgrip
Available in attractive colors﻿
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/Assorted.jpg?v=1622454614,null,"{""Badminton Grips""}",06-01-2023,23-03-2023,255,NULL,li-ning,FALSE,lining_gp22_extra_tacky_and_antislip_badminton_grip_3_in_1
781,6.97E+12,prokicksports,https://prokicksports.com/products/li-ning-ultra-iv-non-marking-badminton-shoes,Li-Ning Ultra IV Non Marking Badminton Shoes,3205,4390,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning Ultra IV Non Marking Badminton Shoes
The all-new Li-Ning Ultra IV is the crowning champ of the Li-Ning Ultra badminton shoe series. Ultra IV is designed for an absolutely steady grip &amp; cushion level bounce to boost efficient foot motion and balance. Power up your training drills and matches as you go for the win with Ultra sturdiness and Ultra rage powered by the Ultra IV non-marking shoe. Made with breathable mesh, top-notch materials and a highly supportive form it is the answer to durability, fit and functionality.
Specifications
- Weight : 320 Grams
- Player Level : Professional

ULTRA IV - GO FORTH AND MAKE YOUR MARK
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/li-ning-ultra-iv-men-s-shoe-white-lime.jpg?v=1668158334,null,"{""badminton shoes""}",06-01-2023,23-03-2023,3205,NULL,li-ning,FALSE,lining_ultra_iv_non_marking_badminton_shoes
3382,4.75E+12,prokicksports,https://prokicksports.com/products/li-ning-tectonic-7i-full-carbon-fiber-badminton-racket-unstrung-white-blue-pink,"Li-Ning Tectonic 7I Full-Carbon Fiber Badminton Racket, Unstrung (White/Blue/Pink)",12875,22990,Li-Ning,NULL,NULL,NULL,BADMINTON,Carbon Fibre,NULL,78,"Li-Ning Tectonic 7C Full-Carbon Fiber Badminton Racket, Unstrung  (Charcoal/Gold)



Player Level
Professional


Weight (grams)
78


Balance Point (mm)
312


Balance
Highly Head Heavy


Shaft Flexibility
Ultra Flexible


Maximum Racket Tension
≤ 32 lbs (pounds)


Frame Material
Carbon Fibre



Experience the power to breakthrough new limits with a unique flexible frame structure at 5' and 7 O' clock positions to absorb potential rebound energy, doubling the acceleration power of the racket in return. With the 'Thunderbolt Cloud' Technology and T1100G High Modulus carbon-fibre frame, the racket's overall stability is improved by suppressing turbulence and improving striking precision. The Energy Absorption Rebound Technology also enhances the racket's rebound speed and increases shuttlecock acceleration by 3.2% (Li-Ning lab data).
This is an INSTINCT Series racket featuring a light head and a flexible shaft which allows quick movement of the racket in the desired direction. This series is a perfect match for players who prefer lightweight rackets and want to inject swiftness and speed in both shots and movement.






TECTONIC ENERGY RETURN PLATFORM


Tectonic series rackets are designed with a unique flexible Tectonic frame structure at the 5 &amp; 7 o'clock positions, which provide additional energy return in every stroke.











MPCF REINFORCEMENT


The use of multilayered Mesophase pitch-based Carbon Fibre increases the tensile strength and the durability of the racket. This ensures the long service-life of the racket.











STABILIZED ELASTIC SHAFT


Aramid fiber is a material with high strength, modulus, elasticity and toughness. It is used extensively in body armor and helmets. The shaft of the racket is filled with Aramid Fiber to absorb vibrations and shocks without sacrificing flexibility, thereby reducing and avoiding sports injury.











CUBIC LOCKING


Cubic grommets on the head of the racket are locked within a slim groove. This provides an improvement in the control and shock absorption of the racket, while also protecting the longevity of the string.






",//cdn.shopify.com/s/files/1/0099/8224/6993/products/41Cn4xfi7AL._SL1000.jpg?v=1622454613,null,"{""78 Grams"",""Badminton Racquets"",""Customize Badminton String"",""Head Heavy"",Offensive,Professional,S2,Tectonic,Unstrung,""Upto 32 Lbs""}",06-01-2023,23-03-2023,12875,NULL,li-ning,FALSE,lining_tectonic_7i_fullcarbon_fiber_badminton_racket_unstrungbluepink
3413,4.74E+12,prokicksports,https://prokicksports.com/products/li-ning-3d-calibar-300i-instinct-unstrung-badminton-racquet,Li-Ning 3D Calibar 300i Instinct Unstrung Badminton Racquet,6845,10690,Li-Ning,NULL,NULL,NULL,BADMINTON,Carbon Fiber,NULL,W2 (79g),"Li-Ning 3D Calibar 300i Instinct Unstrung Badminton Racquet









Delivery
3-7 days


Material
Carbon Fiber


Weight
W2 (79g)


Handle Size
S1


Racket length
675mm


Handle Length
210mm


Balance point


Head Heavy &amp; Higher Balance Point




Shaft Solidity
8.5


Strung
No


Stringing Advice
24-30 lbs


Cover Included
Yes




 
The 3D CALIBAR 300I badminton racket is built on the 3D Calibar Technology Platform and features a high-tech, geometric badminton racket frame design that greatly reduces air resistance. It produces faster swing speeds for bigger smashes and gains outstanding reviews from strong players that are looking for maximum power.Li-Ning INSTINCT rackets weighs less than 80 grams, features a flexible shaft and is engineered to facilitate a fast attack style of play. Suitable for players looking for a light weight racket with aggressive speed and agility.",//cdn.shopify.com/s/files/1/0099/8224/6993/products/51qXGzeennL._SL1280.jpg?v=1622454428,null,"{""3D Caliber"",""79 Grams"",""Badminton Racquets"",""Customize Badminton String"",""Head Heavy"",Offensive,Professional,S1,Unstrung,""Upto 30 Lbs""}",06-01-2023,23-03-2023,6845,NULL,li-ning,FALSE,lining_3d_calibar_300i_instinct_unstrung_badminton_racquet
